regulator_symbol,regulator_id,target_symbol,target_id,database,evidence,confidence
SPI1,6688,PXN,5829,ensembl,Predicted,Low
SPI1,6688,PVRL2,5819,ensembl,Predicted,Low
SPI1,6688,PURB,5814,ensembl,Predicted,Low
SPI1,6688,PUM2,23369,ensembl,Predicted,Low
SPI1,6688,PTS,5805,ensembl,Predicted,Low
SPI1,6688,PTRHD1,391356,ensembl,Predicted,Low
SPI1,6688,PTPRO,5800,ensembl,Predicted,Low
SPI1,6688,PTPRC,5788,ensembl,Predicted,Low
SPI1,6688,PTPN2,5771,ensembl,Predicted,Low
SPI1,6688,PTPN1,5770,ensembl,Predicted,Low
SPI1,6688,PTK6,5753,ensembl,Predicted,Low
SPI1,6688,PTK2B,2185,ensembl,Predicted,Low
SPI1,6688,PSMB8,5696,ensembl,Predicted,Low
SPI1,6688,PSMB10,5699,ensembl,Predicted,Low
SPI1,6688,PSENEN,55851,ensembl,Predicted,Low
SPI1,6688,PSEN1,5663,ensembl,Predicted,Low
SPI1,6688,PSD4,23550,ensembl,Predicted,Low
SPI1,6688,PSAP,5660,ensembl,Predicted,Low
SPI1,6688,PRSS41,360226,ensembl,Predicted,Low
SPI1,6688,PRRG2,5639,ensembl,Predicted,Low
SPI1,6688,PRR14L,253143,ensembl,Predicted,Low
SPI1,6688,PRPF4,9128,ensembl,Predicted,Low
SPI1,6688,PRPF19,27339,ensembl,Predicted,Low
SPI1,6688,PROCA1,147011,ensembl,Predicted,Low
SPI1,6688,PRND,23627,ensembl,Predicted,Low
SPI1,6688,PRLR,5618,ensembl,Predicted,Low
SPI1,6688,PRKAR1A,5573,ensembl,Predicted,Low
SPI1,6688,PRELID1,27166,ensembl,Predicted,Low
SPI1,6688,PRDM1,639,ensembl,Predicted,Low
SPI1,6688,PRAME,23532,ensembl,Predicted,Low
SPI1,6688,PPP2R3C,55012,ensembl,Predicted,Low
SPI1,6688,PPP2R1A,5518,ensembl,Predicted,Low
SPI1,6688,PPP1R10,5514,ensembl,Predicted,Low
SPI1,6688,PPP1CB,5500,ensembl,Predicted,Low
SPI1,6688,PPM1M,132160,ensembl,Predicted,Low
SPI1,6688,PPM1J,333926,ensembl,Predicted,Low
SPI1,6688,PPM1D,8493,ensembl,Predicted,Low
SPI1,6688,PPIL2,23759,ensembl,Predicted,Low
SPI1,6688,PPIB,5479,ensembl,Predicted,Low
SPI1,6688,PPFIBP2,8495,ensembl,Predicted,Low
SPI1,6688,PPFIA3,8541,ensembl,Predicted,Low
SPI1,6688,PON2,5445,ensembl,Predicted,Low
SPI1,6688,POMP,51371,ensembl,Predicted,Low
SPI1,6688,POLR3B,55703,ensembl,Predicted,Low
SPI1,6688,POLR2J3,548644,ensembl,Predicted,Low
SPI1,6688,POLR2E,5434,ensembl,Predicted,Low
SPI1,6688,POLD4,57804,ensembl,Predicted,Low
SPI1,6688,POC5,134359,ensembl,Predicted,Low
SPI1,6688,PNPLA4,8228,ensembl,Predicted,Low
SPI1,6688,PNP,4860,ensembl,Predicted,Low
SPI1,6688,PNKD,25953,ensembl,Predicted,Low
SPI1,6688,PNCK,139728,ensembl,Predicted,Low
SPI1,6688,PLXNC1,10154,ensembl,Predicted,Low
SPI1,6688,PLSCR1,5359,ensembl,Predicted,Low
SPI1,6688,PLP2,5355,ensembl,Predicted,Low
SPI1,6688,PLK2,10769,ensembl,Predicted,Low
SPI1,6688,PLK1,5347,ensembl,Predicted,Low
SPI1,6688,PLEKHG2,64857,ensembl,Predicted,Low
SPI1,6688,PLDN,26258,ensembl,Predicted,Low
SPI1,6688,PLCB2,5330,ensembl,Predicted,Low
SPI1,6688,PLAC8,51316,ensembl,Predicted,Low
SPI1,6688,PKN1,5585,ensembl,Predicted,Low
SPI1,6688,PKHD1L1,93035,ensembl,Predicted,Low
SPI1,6688,PITX3,5309,ensembl,Predicted,Low
SPI1,6688,PILRA,29992,ensembl,Predicted,Low
SPI1,6688,PIK3R5,23533,ensembl,Predicted,Low
SPI1,6688,PIK3R2,5296,ensembl,Predicted,Low
SPI1,6688,PIK3CG,5294,ensembl,Predicted,Low
SPI1,6688,PIH1D1,55011,ensembl,Predicted,Low
SPI1,6688,PIGM,93183,ensembl,Predicted,Low
SPI1,6688,PHTF1,10745,ensembl,Predicted,Low
SPI1,6688,PHF23,79142,ensembl,Predicted,Low
SPI1,6688,PHF2,5253,ensembl,Predicted,Low
SPI1,6688,PHF19,26147,ensembl,Predicted,Low
SPI1,6688,PHEX,5251,ensembl,Predicted,Low
SPI1,6688,PGGT1B,5229,ensembl,Predicted,Low
SPI1,6688,PFKFB4,5210,ensembl,Predicted,Low
SPI1,6688,PES1,23481,ensembl,Predicted,Low
SPI1,6688,PEA15,8682,ensembl,Predicted,Low
SPI1,6688,PDLIM4,8572,ensembl,Predicted,Low
SPI1,6688,PDLIM2,64236,ensembl,Predicted,Low
SPI1,6688,PDK2,5164,ensembl,Predicted,Low
SPI1,6688,PDIK1L,149420,ensembl,Predicted,Low
SPI1,6688,PDE4DIP,9659,ensembl,Predicted,Low
SPI1,6688,PDE4B,5142,ensembl,Predicted,Low
SPI1,6688,PDE1A,5136,ensembl,Predicted,Low
SPI1,6688,PDDC1,347862,ensembl,Predicted,Low
SPI1,6688,PDCD4,27250,ensembl,Predicted,Low
SPI1,6688,PDCD1LG2,80380,ensembl,Predicted,Low
SPI1,6688,PCM1,5108,ensembl,Predicted,Low
SPI1,6688,PCGF2,7703,ensembl,Predicted,Low
SPI1,6688,PCF11,51585,ensembl,Predicted,Low
SPI1,6688,PCBP1-AS1,400960,ensembl,Predicted,Low
SPI1,6688,PCBD2,84105,ensembl,Predicted,Low
SPI1,6688,PBXIP1,57326,ensembl,Predicted,Low
SPI1,6688,PBX2,5089,ensembl,Predicted,Low
SPI1,6688,PBK,55872,ensembl,Predicted,Low
SPI1,6688,PAX6,5080,ensembl,Predicted,Low
SPI1,6688,PATZ1,23598,ensembl,Predicted,Low
SPI1,6688,PARVB,29780,ensembl,Predicted,Low
SPI1,6688,PARP15,165631,ensembl,Predicted,Low
SPI1,6688,PARP11,57097,ensembl,Predicted,Low
SPI1,6688,PARM1,25849,ensembl,Predicted,Low
SPI1,6688,PARG,8505,ensembl,Predicted,Low
SPI1,6688,PAQR7,164091,ensembl,Predicted,Low
SPI1,6688,PAPOLB,56903,ensembl,Predicted,Low
SPI1,6688,PAPD4,167153,ensembl,Predicted,Low
SPI1,6688,PANK3,79646,ensembl,Predicted,Low
SPI1,6688,PAN2,9924,ensembl,Predicted,Low
SPI1,6688,PAK6,56924,ensembl,Predicted,Low
SPI1,6688,PAFAH1B2,5049,ensembl,Predicted,Low
SPI1,6688,P2RY12,64805,ensembl,Predicted,Low
SPI1,6688,OXSR1,9943,ensembl,Predicted,Low
SPI1,6688,OSTF1,26578,ensembl,Predicted,Low
SPI1,6688,ORC4,5000,ensembl,Predicted,Low
SPI1,6688,OR51B5,282763,ensembl,Predicted,Low
SPI1,6688,OR2AG2,338755,ensembl,Predicted,Low
SPI1,6688,OPRL1,4987,ensembl,Predicted,Low
SPI1,6688,OMA1,115209,ensembl,Predicted,Low
SPI1,6688,OLFM1,10439,ensembl,Predicted,Low
SPI1,6688,OGN,4969,ensembl,Predicted,Low
SPI1,6688,ODZ4,26011,ensembl,Predicted,Low
SPI1,6688,ODF3,113746,ensembl,Predicted,Low
SPI1,6688,OBFC2A,64859,ensembl,Predicted,Low
SPI1,6688,OAZ1,4946,ensembl,Predicted,Low
SPI1,6688,OAS3,4940,ensembl,Predicted,Low
SPI1,6688,NXT2,55916,ensembl,Predicted,Low
SPI1,6688,NVL,4931,ensembl,Predicted,Low
SPI1,6688,NUP214,8021,ensembl,Predicted,Low
SPI1,6688,NUP210L,91181,ensembl,Predicted,Low
SPI1,6688,NUP160,23279,ensembl,Predicted,Low
SPI1,6688,NUP155,9631,ensembl,Predicted,Low
SPI1,6688,NUDT22,84304,ensembl,Predicted,Low
SPI1,6688,NUDT17,200035,ensembl,Predicted,Low
SPI1,6688,NUDT1,4521,ensembl,Predicted,Low
SPI1,6688,NTS,4922,ensembl,Predicted,Low
SPI1,6688,NRBF2,29982,ensembl,Predicted,Low
SPI1,6688,NR3C1,2908,ensembl,Predicted,Low
SPI1,6688,NR1D2,9975,ensembl,Predicted,Low
SPI1,6688,NPFF,8620,ensembl,Predicted,Low
SPI1,6688,NOTCH4,4855,ensembl,Predicted,Low
SPI1,6688,NOSIP,51070,ensembl,Predicted,Low
SPI1,6688,NOS1AP,9722,ensembl,Predicted,Low
SPI1,6688,NOL6,65083,ensembl,Predicted,Low
SPI1,6688,NOD2,64127,ensembl,Predicted,Low
SPI1,6688,NMRK1,54981,ensembl,Predicted,Low
SPI1,6688,NME6,10201,ensembl,Predicted,Low
SPI1,6688,NME1-NME2,654364,ensembl,Predicted,Low
SPI1,6688,NME1,4830,ensembl,Predicted,Low
SPI1,6688,NLRC4,58484,ensembl,Predicted,Low
SPI1,6688,NIT2,56954,ensembl,Predicted,Low
SPI1,6688,NGDN,25983,ensembl,Predicted,Low
SPI1,6688,NFU1,27247,ensembl,Predicted,Low
SPI1,6688,NFKBID,84807,ensembl,Predicted,Low
SPI1,6688,NFKBIA,4792,ensembl,Predicted,Low
SPI1,6688,NFKB2,4791,ensembl,Predicted,Low
SPI1,6688,NFKB1,4790,ensembl,Predicted,Low
SPI1,6688,NEK8,284086,ensembl,Predicted,Low
SPI1,6688,NEK2,4751,ensembl,Predicted,Low
SPI1,6688,NEDD9,4739,ensembl,Predicted,Low
SPI1,6688,NEAT1,283131,ensembl,Predicted,Low
SPI1,6688,NDUFV2,4729,ensembl,Predicted,Low
SPI1,6688,NDUFS2,4720,ensembl,Predicted,Low
SPI1,6688,NDUFB9,4715,ensembl,Predicted,Low
SPI1,6688,NDUFAF3,25915,ensembl,Predicted,Low
SPI1,6688,NDUFA13,51079,ensembl,Predicted,Low
SPI1,6688,NCOA1,8648,ensembl,Predicted,Low
SPI1,6688,NCKAP1L,3071,ensembl,Predicted,Low
SPI1,6688,NCK2,8440,ensembl,Predicted,Low
SPI1,6688,NBPF10,100132406,ensembl,Predicted,Low
SPI1,6688,NBN,4683,ensembl,Predicted,Low
SPI1,6688,NAV1,89796,ensembl,Predicted,Low
SPI1,6688,NARG2,79664,ensembl,Predicted,Low
SPI1,6688,NAIF1,203245,ensembl,Predicted,Low
SPI1,6688,NAA50,80218,ensembl,Predicted,Low
SPI1,6688,MZB1,51237,ensembl,Predicted,Low
SPI1,6688,MYT1,4661,ensembl,Predicted,Low
SPI1,6688,MYO1G,64005,ensembl,Predicted,Low
SPI1,6688,MYO1F,4542,ensembl,Predicted,Low
SPI1,6688,MYLPF,29895,ensembl,Predicted,Low
SPI1,6688,MYL12A,10627,ensembl,Predicted,Low
SPI1,6688,MYD88,4615,ensembl,Predicted,Low
SPI1,6688,MYBPHL,343263,ensembl,Predicted,Low
SPI1,6688,MX2,4600,ensembl,Predicted,Low
SPI1,6688,MVP,9961,ensembl,Predicted,Low
SPI1,6688,MUT,4594,ensembl,Predicted,Low
SPI1,6688,MUC13,56667,ensembl,Predicted,Low
SPI1,6688,MTPN,136319,ensembl,Predicted,Low
SPI1,6688,MTMR6,9107,ensembl,Predicted,Low
SPI1,6688,MTF1,4520,ensembl,Predicted,Low
SPI1,6688,MTERF,7978,ensembl,Predicted,Low
SPI1,6688,MST1R,4486,ensembl,Predicted,Low
SPI1,6688,MSL2,55167,ensembl,Predicted,Low
SPI1,6688,MSC,9242,ensembl,Predicted,Low
SPI1,6688,MSANTD2,79684,ensembl,Predicted,Low
SPI1,6688,MS4A7,58475,ensembl,Predicted,Low
SPI1,6688,MS4A14,84689,ensembl,Predicted,Low
SPI1,6688,MRPS24,64951,ensembl,Predicted,Low
SPI1,6688,MRPS18C,51023,ensembl,Predicted,Low
SPI1,6688,MRPS10,55173,ensembl,Predicted,Low
SPI1,6688,MRPL53,116540,ensembl,Predicted,Low
SPI1,6688,MRPL37,51253,ensembl,Predicted,Low
SPI1,6688,MREG,55686,ensembl,Predicted,Low
SPI1,6688,MPPE1,65258,ensembl,Predicted,Low
SPI1,6688,MPEG1,219972,ensembl,Predicted,Low
SPI1,6688,MPDU1,9526,ensembl,Predicted,Low
SPI1,6688,MORN1,79906,ensembl,Predicted,Low
SPI1,6688,MORC3,23515,ensembl,Predicted,Low
SPI1,6688,MOB1A,55233,ensembl,Predicted,Low
SPI1,6688,MMP9,4318,ensembl,Predicted,Low
SPI1,6688,MLLT6,4302,ensembl,Predicted,Low
SPI1,6688,MLKL,197259,ensembl,Predicted,Low
SPI1,6688,MLH1,4292,ensembl,Predicted,Low
SPI1,6688,MKI67,4288,ensembl,Predicted,Low
SPI1,6688,MIS18BP1,55320,ensembl,Predicted,Low
SPI1,6688,MIR759,100313778,ensembl,Predicted,Low
SPI1,6688,MIR718,100313781,ensembl,Predicted,Low
SPI1,6688,MIR636,693221,ensembl,Predicted,Low
SPI1,6688,MIR580,693165,ensembl,Predicted,Low
SPI1,6688,MIR5586,100847088,ensembl,Predicted,Low
SPI1,6688,MIR548H4,100313884,ensembl,Predicted,Low
SPI1,6688,MIR548C,693129,ensembl,Predicted,Low
SPI1,6688,MIR548AD,100616475,ensembl,Predicted,Low
SPI1,6688,MIR5191,100847050,ensembl,Predicted,Low
SPI1,6688,MIR4799,100616246,ensembl,Predicted,Low
SPI1,6688,MIR4795,100616161,ensembl,Predicted,Low
SPI1,6688,MIR4736,100616220,ensembl,Predicted,Low
SPI1,6688,MIR4734,100616203,ensembl,Predicted,Low
SPI1,6688,MIR4706,100616490,ensembl,Predicted,Low
SPI1,6688,MIR4687,100616453,ensembl,Predicted,Low
SPI1,6688,MIR4657,100616393,ensembl,Predicted,Low
SPI1,6688,MIR4647,100616124,ensembl,Predicted,Low
SPI1,6688,MIR4636,100616326,ensembl,Predicted,Low
SPI1,6688,MIR4536-1,100616155,ensembl,Predicted,Low
SPI1,6688,MIR4530,100616163,ensembl,Predicted,Low
SPI1,6688,MIR4513,100616183,ensembl,Predicted,Low
SPI1,6688,MIR4471,100616451,ensembl,Predicted,Low
SPI1,6688,MIR4453,100616193,ensembl,Predicted,Low
SPI1,6688,MIR4449,100616436,ensembl,Predicted,Low
SPI1,6688,MIR4434,100616419,ensembl,Predicted,Low
SPI1,6688,MIR4420,100616164,ensembl,Predicted,Low
SPI1,6688,MIR4287,100422828,ensembl,Predicted,Low
SPI1,6688,MIR4258,100423020,ensembl,Predicted,Low
SPI1,6688,MIR3975,100616257,ensembl,Predicted,Low
SPI1,6688,MIR3960,100616250,ensembl,Predicted,Low
SPI1,6688,MIR3656,100500840,ensembl,Predicted,Low
SPI1,6688,MIR3652,100500842,ensembl,Predicted,Low
SPI1,6688,MIR3613,100500908,ensembl,Predicted,Low
SPI1,6688,MIR330,442902,ensembl,Predicted,Low
SPI1,6688,MIR3175,100422995,ensembl,Predicted,Low
SPI1,6688,MIR3165,100422953,ensembl,Predicted,Low
SPI1,6688,MIR3160-2,100422825,ensembl,Predicted,Low
SPI1,6688,MIR3155B,100628560,ensembl,Predicted,Low
SPI1,6688,MIR3155A,100422989,ensembl,Predicted,Low
SPI1,6688,MIR3150B,100500907,ensembl,Predicted,Low
SPI1,6688,MIR3124,100422879,ensembl,Predicted,Low
SPI1,6688,MIR2861,100422910,ensembl,Predicted,Low
SPI1,6688,MIR27A,407018,ensembl,Predicted,Low
SPI1,6688,MIR24-2,407013,ensembl,Predicted,Low
SPI1,6688,MIR23A,407010,ensembl,Predicted,Low
SPI1,6688,MIR200C,406985,ensembl,Predicted,Low
SPI1,6688,MIR1539,100302257,ensembl,Predicted,Low
SPI1,6688,MIR1537,100302139,ensembl,Predicted,Low
SPI1,6688,MIR142,406934,ensembl,Predicted,Low
SPI1,6688,MIR141,406933,ensembl,Predicted,Low
SPI1,6688,MIR1281,100302237,ensembl,Predicted,Low
SPI1,6688,MIR1236,100302242,ensembl,Predicted,Low
SPI1,6688,MINOS1,440574,ensembl,Predicted,Low
SPI1,6688,MIA2,117153,ensembl,Predicted,Low
SPI1,6688,MGC57346,401884,ensembl,Predicted,Low
SPI1,6688,MGC16275,85001,ensembl,Predicted,Low
SPI1,6688,MGAT2,4247,ensembl,Predicted,Low
SPI1,6688,MFSD3,113655,ensembl,Predicted,Low
SPI1,6688,MEPCE,56257,ensembl,Predicted,Low
SPI1,6688,MEMO1,51072,ensembl,Predicted,Low
SPI1,6688,MEIG1,644890,ensembl,Predicted,Low
SPI1,6688,MEF2C,4208,ensembl,Predicted,Low
SPI1,6688,MED8,112950,ensembl,Predicted,Low
SPI1,6688,ME1,4199,ensembl,Predicted,Low
SPI1,6688,MDM4,4194,ensembl,Predicted,Low
SPI1,6688,MCOLN2,255231,ensembl,Predicted,Low
SPI1,6688,MCM8,84515,ensembl,Predicted,Low
SPI1,6688,MCM7,4176,ensembl,Predicted,Low
SPI1,6688,MCM5,4174,ensembl,Predicted,Low
SPI1,6688,MCL1,4170,ensembl,Predicted,Low
SPI1,6688,MBD2,8932,ensembl,Predicted,Low
SPI1,6688,MATR3,9782,ensembl,Predicted,Low
SPI1,6688,MATL2963,283314,ensembl,Predicted,Low
SPI1,6688,MARCKSL1,65108,ensembl,Predicted,Low
SPI1,6688,MAP4K5,11183,ensembl,Predicted,Low
SPI1,6688,MAP3K6,9064,ensembl,Predicted,Low
SPI1,6688,MAP3K13,9175,ensembl,Predicted,Low
SPI1,6688,MAP3K1,4214,ensembl,Predicted,Low
SPI1,6688,MAP2K5,5607,ensembl,Predicted,Low
SPI1,6688,MAP1S,55201,ensembl,Predicted,Low
SPI1,6688,MANBAL,63905,ensembl,Predicted,Low
SPI1,6688,MAL,4118,ensembl,Predicted,Low
SPI1,6688,MAK,4117,ensembl,Predicted,Low
SPI1,6688,MAGEH1,28986,ensembl,Predicted,Low
SPI1,6688,MAFG,4097,ensembl,Predicted,Low
SPI1,6688,MAD1L1,8379,ensembl,Predicted,Low
SPI1,6688,MACC1,346389,ensembl,Predicted,Low
SPI1,6688,M6PR,4074,ensembl,Predicted,Low
SPI1,6688,LYZL6,57151,ensembl,Predicted,Low
SPI1,6688,LYZ,4069,ensembl,Predicted,Low
SPI1,6688,LYST,1130,ensembl,Predicted,Low
SPI1,6688,LYN,4067,ensembl,Predicted,Low
SPI1,6688,LY96,23643,ensembl,Predicted,Low
SPI1,6688,LY86,9450,ensembl,Predicted,Low
SPI1,6688,LY6K,54742,ensembl,Predicted,Low
SPI1,6688,LUZP6,767558,ensembl,Predicted,Low
SPI1,6688,LTC4S,4056,ensembl,Predicted,Low
SPI1,6688,LTB4R2,56413,ensembl,Predicted,Low
SPI1,6688,LTB4R,1241,ensembl,Predicted,Low
SPI1,6688,LTA4H,4048,ensembl,Predicted,Low
SPI1,6688,LST1,7940,ensembl,Predicted,Low
SPI1,6688,LSR,51599,ensembl,Predicted,Low
SPI1,6688,LSM7,51690,ensembl,Predicted,Low
SPI1,6688,LSM5,23658,ensembl,Predicted,Low
SPI1,6688,LSM2,57819,ensembl,Predicted,Low
SPI1,6688,LRRK1,79705,ensembl,Predicted,Low
SPI1,6688,LRRC37A3,374819,ensembl,Predicted,Low
SPI1,6688,LRRC37A,9884,ensembl,Predicted,Low
SPI1,6688,LRRC28,123355,ensembl,Predicted,Low
SPI1,6688,LRRC25,126364,ensembl,Predicted,Low
SPI1,6688,LRRC16B,90668,ensembl,Predicted,Low
SPI1,6688,LRP10,26020,ensembl,Predicted,Low
SPI1,6688,LRMP,4033,ensembl,Predicted,Low
SPI1,6688,LRFN1,57622,ensembl,Predicted,Low
SPI1,6688,LPXN,9404,ensembl,Predicted,Low
SPI1,6688,LPGAT1,9926,ensembl,Predicted,Low
SPI1,6688,LPAR5,57121,ensembl,Predicted,Low
SPI1,6688,LOH12CR2,503693,ensembl,Predicted,Low
SPI1,6688,LOC728407,728407,ensembl,Predicted,Low
SPI1,6688,LOC728040,728040,ensembl,Predicted,Low
SPI1,6688,LOC653513,653513,ensembl,Predicted,Low
SPI1,6688,LOC648691,648691,ensembl,Predicted,Low
SPI1,6688,LOC646329,646329,ensembl,Predicted,Low
SPI1,6688,LOC645638,645638,ensembl,Predicted,Low
SPI1,6688,LOC606724,606724,ensembl,Predicted,Low
SPI1,6688,LOC541471,541471,ensembl,Predicted,Low
SPI1,6688,LOC440354,440354,ensembl,Predicted,Low
SPI1,6688,LOC401397,401397,ensembl,Predicted,Low
SPI1,6688,LOC400684,400684,ensembl,Predicted,Low
SPI1,6688,LOC400027,400027,ensembl,Predicted,Low
SPI1,6688,LOC399815,399815,ensembl,Predicted,Low
SPI1,6688,LOC399715,399715,ensembl,Predicted,Low
SPI1,6688,LOC389247,389247,ensembl,Predicted,Low
SPI1,6688,LOC340544,340544,ensembl,Predicted,Low
SPI1,6688,LOC340037,340037,ensembl,Predicted,Low
SPI1,6688,LOC284865,284865,ensembl,Predicted,Low
SPI1,6688,LOC284454,284454,ensembl,Predicted,Low
SPI1,6688,LOC284260,284260,ensembl,Predicted,Low
SPI1,6688,LOC283663,283663,ensembl,Predicted,Low
SPI1,6688,LOC257358,257358,ensembl,Predicted,Low
SPI1,6688,LOC254100,254100,ensembl,Predicted,Low
SPI1,6688,LOC145474,145474,ensembl,Predicted,Low
SPI1,6688,LOC100887755,100887755,ensembl,Predicted,Low
SPI1,6688,LOC100509894,100509894,ensembl,Predicted,Low
SPI1,6688,LOC100507632,100507632,ensembl,Predicted,Low
SPI1,6688,LOC100507463,100507463,ensembl,Predicted,Low
SPI1,6688,LOC100507462,100507462,ensembl,Predicted,Low
SPI1,6688,LOC100507373,100507373,ensembl,Predicted,Low
SPI1,6688,LOC100507266,100507266,ensembl,Predicted,Low
SPI1,6688,LOC100507173,100507173,ensembl,Predicted,Low
SPI1,6688,LOC100507086,100507086,ensembl,Predicted,Low
SPI1,6688,LOC100506804,100506804,ensembl,Predicted,Low
SPI1,6688,LOC100506779,100506779,ensembl,Predicted,Low
SPI1,6688,LOC100506713,100506713,ensembl,Predicted,Low
SPI1,6688,LOC100506385,100506385,ensembl,Predicted,Low
SPI1,6688,LOC100506195,100506195,ensembl,Predicted,Low
SPI1,6688,LOC100505746,100505746,ensembl,Predicted,Low
SPI1,6688,LOC100505666,100505666,ensembl,Predicted,Low
SPI1,6688,LOC100505622,100505622,ensembl,Predicted,Low
SPI1,6688,LOC100505549,100505549,ensembl,Predicted,Low
SPI1,6688,LOC100500938,100500938,ensembl,Predicted,Low
SPI1,6688,LOC100499177,100499177,ensembl,Predicted,Low
SPI1,6688,LOC100379224,100379224,ensembl,Predicted,Low
SPI1,6688,LOC100289495,100289495,ensembl,Predicted,Low
SPI1,6688,LOC100289341,100289341,ensembl,Predicted,Low
SPI1,6688,LOC100233209,100233209,ensembl,Predicted,Low
SPI1,6688,LOC100132891,100132891,ensembl,Predicted,Low
SPI1,6688,LOC100130987,100130987,ensembl,Predicted,Low
SPI1,6688,LOC100130890,100130890,ensembl,Predicted,Low
SPI1,6688,LOC100130557,100130557,ensembl,Predicted,Low
SPI1,6688,LOC100130522,100130522,ensembl,Predicted,Low
SPI1,6688,LOC100128682,100128682,ensembl,Predicted,Low
SPI1,6688,LOC100128573,100128573,ensembl,Predicted,Low
SPI1,6688,LNPEP,4012,ensembl,Predicted,Low
SPI1,6688,LMBRD2,92255,ensembl,Predicted,Low
SPI1,6688,LLPH,84298,ensembl,Predicted,Low
SPI1,6688,LINC00486,285045,ensembl,Predicted,Low
SPI1,6688,LINC00338,654434,ensembl,Predicted,Low
SPI1,6688,LINC00309,150992,ensembl,Predicted,Low
SPI1,6688,LINC00265,349114,ensembl,Predicted,Low
SPI1,6688,LINC00152,112597,ensembl,Predicted,Low
SPI1,6688,LIN37,55957,ensembl,Predicted,Low
SPI1,6688,LILRA2,11027,ensembl,Predicted,Low
SPI1,6688,LECT2,3950,ensembl,Predicted,Low
SPI1,6688,LDHD,197257,ensembl,Predicted,Low
SPI1,6688,LCP2,3937,ensembl,Predicted,Low
SPI1,6688,LCP1,3936,ensembl,Predicted,Low
SPI1,6688,LCMT2,9836,ensembl,Predicted,Low
SPI1,6688,LAPTM5,7805,ensembl,Predicted,Low
SPI1,6688,LAG3,3902,ensembl,Predicted,Low
SPI1,6688,LACTB2,51110,ensembl,Predicted,Low
SPI1,6688,KRT18,3875,ensembl,Predicted,Low
SPI1,6688,KMO,8564,ensembl,Predicted,Low
SPI1,6688,KLHL9,55958,ensembl,Predicted,Low
SPI1,6688,KLHL33,123103,ensembl,Predicted,Low
SPI1,6688,KLHL28,54813,ensembl,Predicted,Low
SPI1,6688,KIF3B,9371,ensembl,Predicted,Low
SPI1,6688,KIF27,55582,ensembl,Predicted,Low
SPI1,6688,KIF21B,23046,ensembl,Predicted,Low
SPI1,6688,KIF18B,146909,ensembl,Predicted,Low
SPI1,6688,KIAA1804,84451,ensembl,Predicted,Low
SPI1,6688,KIAA1429,25962,ensembl,Predicted,Low
SPI1,6688,KIAA1274,27143,ensembl,Predicted,Low
SPI1,6688,KIAA0947,23379,ensembl,Predicted,Low
SPI1,6688,KIAA0913,23053,ensembl,Predicted,Low
SPI1,6688,KIAA0907,22889,ensembl,Predicted,Low
SPI1,6688,KIAA0895,23366,ensembl,Predicted,Low
SPI1,6688,KIAA0494,9813,ensembl,Predicted,Low
SPI1,6688,KIAA0391,9692,ensembl,Predicted,Low
SPI1,6688,KIAA0232,9778,ensembl,Predicted,Low
SPI1,6688,KIAA0195,9772,ensembl,Predicted,Low
SPI1,6688,KIAA0141,9812,ensembl,Predicted,Low
SPI1,6688,KIAA0101,9768,ensembl,Predicted,Low
SPI1,6688,KHDC1,80759,ensembl,Predicted,Low
SPI1,6688,KDM8,79831,ensembl,Predicted,Low
SPI1,6688,KDM1B,221656,ensembl,Predicted,Low
SPI1,6688,KCNQ5,56479,ensembl,Predicted,Low
SPI1,6688,KCNN3,3782,ensembl,Predicted,Low
SPI1,6688,KCNK6,9424,ensembl,Predicted,Low
SPI1,6688,KCNJ15,3772,ensembl,Predicted,Low
SPI1,6688,KCNJ1,3758,ensembl,Predicted,Low
SPI1,6688,KCNIP4,80333,ensembl,Predicted,Low
SPI1,6688,KCNA2,3737,ensembl,Predicted,Low
SPI1,6688,KCMF1,56888,ensembl,Predicted,Low
SPI1,6688,KANSL1-AS1,644246,ensembl,Predicted,Low
SPI1,6688,JPX,554203,ensembl,Predicted,Low
SPI1,6688,JMY,133746,ensembl,Predicted,Low
SPI1,6688,JAK2,3717,ensembl,Predicted,Low
SPI1,6688,IZUMO4,113177,ensembl,Predicted,Low
SPI1,6688,IVNS1ABP,10625,ensembl,Predicted,Low
SPI1,6688,ITPRIPL1,150771,ensembl,Predicted,Low
SPI1,6688,ITPR2,3709,ensembl,Predicted,Low
SPI1,6688,ITPK1,3705,ensembl,Predicted,Low
SPI1,6688,ITPA,3704,ensembl,Predicted,Low
SPI1,6688,ITIH1,3697,ensembl,Predicted,Low
SPI1,6688,ITGAV,3685,ensembl,Predicted,Low
SPI1,6688,ITGA4,3676,ensembl,Predicted,Low
SPI1,6688,ITGA10,8515,ensembl,Predicted,Low
SPI1,6688,ITFG2,55846,ensembl,Predicted,Low
SPI1,6688,ISL2,64843,ensembl,Predicted,Low
SPI1,6688,ISG20L2,81875,ensembl,Predicted,Low
SPI1,6688,ISG20,3669,ensembl,Predicted,Low
SPI1,6688,ISCU,23479,ensembl,Predicted,Low
SPI1,6688,IRF5,3663,ensembl,Predicted,Low
SPI1,6688,IRF2BPL,64207,ensembl,Predicted,Low
SPI1,6688,IRF2BP2,359948,ensembl,Predicted,Low
SPI1,6688,IRAK4,51135,ensembl,Predicted,Low
SPI1,6688,IRAK1,3654,ensembl,Predicted,Low
