Gene ID,Gene Symbol,TF
ENSG00000104312.7,RIPK2,SPI1
ENSG00000104324.15,CPQ,SPI1
ENSG00000104365.13,IKBKB,SPI1
ENSG00000104427.11,ZC2HC1A,SPI1
ENSG00000104427.11,ZC2HC1A,SPI1
ENSG00000104432.12,IL7,SPI1
ENSG00000104450.12,SPAG1,SPI1
ENSG00000104518.10,GSDMD,SPI1
ENSG00000104687.12,GSR,SPI1
ENSG00000104765.15,BNIP3L,SPI1
ENSG00000104805.15,NUCB1,SPI1
ENSG00000104866.10,PPP1R37,SPI1
ENSG00000104894.11,CD37,SPI1
ENSG00000104903.4,LYL1,SPI1
ENSG00000104921.14,FCER2,SPI1
ENSG00000104969.9,SGTA,SPI1
ENSG00000104972.15,LILRB1,SPI1
ENSG00000104973.15,MED25,SPI1
ENSG00000104974.10,LILRA1,SPI1
ENSG00000105011.8,ASF1B,SPI1
ENSG00000105053.10,VRK3,SPI1
ENSG00000105058.11,FAM32A,SPI1
ENSG00000105122.12,RASAL3,SPI1
ENSG00000105122.12,RASAL3,SPI1
ENSG00000105131.7,EPHX3,SPI1
ENSG00000105193.8,RPS16,SPI1
ENSG00000105205.6,CLC,SPI1
ENSG00000105221.16,AKT2,SPI1
ENSG00000105246.5,EBI3,SPI1
ENSG00000105287.12,PRKD2,SPI1
ENSG00000105323.16,HNRNPUL1,SPI1
ENSG00000105325.13,FZR1,SPI1
ENSG00000105371.8,ICAM4,SPI1
ENSG00000105372.6,RPS19,SPI1
ENSG00000105374.9,NKG7,SPI1
ENSG00000105383.14,CD33,SPI1
ENSG00000105479.15,CCDC114,SPI1
ENSG00000105479.15,CCDC114,SPI1
ENSG00000105492.15,SIGLEC6,SPI1
ENSG00000105501.12,SIGLEC5,SPI1
ENSG00000105519.14,CAPS,SPI1
ENSG00000105612.8,DNASE2,SPI1
ENSG00000105640.12,RPL18A,SPI1
ENSG00000105643.9,ARRDC2,SPI1
ENSG00000105647.15,PIK3R2,SPI1
ENSG00000105650.21,PDE4C,SPI1
ENSG00000105698.15,USF2,SPI1
ENSG00000105738.10,SIPA1L3,SPI1
ENSG00000105750.14,ZNF85,SPI1
ENSG00000105851.10,PIK3CG,SPI1
ENSG00000105851.10,PIK3CG,SPI1
ENSG00000105854.12,PON2,SPI1
ENSG00000105879.11,CBLL1,SPI1
ENSG00000105879.11,CBLL1,SPI1
ENSG00000105887.10,MTPN,SPI1
ENSG00000105967.15,TFEC,SPI1
ENSG00000105991.7,HOXA1,SPI1
ENSG00000106003.12,LFNG,SPI1
ENSG00000106034.17,CPED1,SPI1
ENSG00000106077.18,ABHD11,SPI1
ENSG00000106080.10,FKBP14,SPI1
ENSG00000106086.18,PLEKHA8,SPI1
ENSG00000106100.10,NOD1,SPI1
ENSG00000106123.11,EPHB6,SPI1
ENSG00000106336.12,FBXO24,SPI1
ENSG00000106366.8,SERPINE1,SPI1
ENSG00000106397.11,PLOD3,SPI1
ENSG00000106400.11,ZNHIT1,SPI1
ENSG00000106443.15,PHF14,SPI1
ENSG00000106609.16,TMEM248,SPI1
ENSG00000106682.14,EIF4H,SPI1
ENSG00000106733.20,NMRK1,SPI1
ENSG00000106733.20,NMRK1,SPI1
ENSG00000106829.18,TLE4,SPI1
ENSG00000107020.9,PLGRKT,SPI1
ENSG00000107175.11,CREB3,SPI1
ENSG00000107242.17,PIP5K1B,SPI1
ENSG00000107290.13,SETX,SPI1
ENSG00000107551.20,RASSF4,SPI1
ENSG00000107651.12,SEC23IP,SPI1
ENSG00000107719.8,PALD1,SPI1
ENSG00000107796.13,ACTA2,SPI1
ENSG00000107829.13,FBXW4,SPI1
ENSG00000107862.4,GBF1,SPI1
ENSG00000107937.18,GTPBP4,SPI1
ENSG00000107938.17,EDRF1,SPI1
ENSG00000107959.15,PITRM1,SPI1
ENSG00000107968.9,MAP3K8,SPI1
ENSG00000108061.11,SHOC2,SPI1
ENSG00000108064.10,TFAM,SPI1
ENSG00000108106.13,UBE2S,SPI1
ENSG00000108107.13,RPL28,SPI1
ENSG00000108370.16,RGS9,SPI1
ENSG00000108384.14,RAD51C,SPI1
ENSG00000108433.15,GOSR2,SPI1
ENSG00000108448.20,TRIM16L,SPI1
ENSG00000108479.11,GALK1,SPI1
ENSG00000108599.14,AKAP10,SPI1
ENSG00000108604.15,SMARCD2,SPI1
ENSG00000108774.14,RAB5C,SPI1
ENSG00000108798.8,ABI3,SPI1
ENSG00000108829.9,LRRC59,SPI1
ENSG00000108883.12,EFTUD2,SPI1
ENSG00000108932.11,SLC16A6,SPI1
ENSG00000108946.14,PRKAR1A,SPI1
ENSG00000109103.11,UNC119,SPI1
ENSG00000109111.14,SUPT6H,SPI1
ENSG00000109133.12,TMEM33,SPI1
ENSG00000109320.11,NFKB1,SPI1
ENSG00000109320.11,NFKB1,SPI1
ENSG00000109320.11,NFKB1,SPI1
ENSG00000109321.10,AREG,SPI1
ENSG00000109321.10,AREG,SPI1
ENSG00000109586.11,GALNT7,SPI1
ENSG00000109654.14,TRIM2,SPI1
ENSG00000109670.13,FBXW7,SPI1
ENSG00000109684.14,CLNK,SPI1
ENSG00000109861.15,CTSC,SPI1
ENSG00000109920.12,FNBP4,SPI1
ENSG00000109971.13,HSPA8,SPI1
ENSG00000110057.7,UNC93B1,SPI1
ENSG00000110077.14,MS4A6A,SPI1
ENSG00000110079.16,MS4A4A,SPI1
ENSG00000110107.8,PRPF19,SPI1
ENSG00000110200.8,ANAPC15,SPI1
ENSG00000110318.13,CEP126,SPI1
ENSG00000110330.8,BIRC2,SPI1
ENSG00000110395.6,CBL,SPI1
ENSG00000110446.10,SLC15A3,SPI1
ENSG00000110446.10,SLC15A3,SPI1
ENSG00000110455.13,ACCS,SPI1
ENSG00000110514.19,MADD,SPI1
ENSG00000110660.14,SLC35F2,SPI1
ENSG00000110700.6,RPS13,SPI1
ENSG00000110711.9,AIP,SPI1
ENSG00000110756.17,HPS5,SPI1
ENSG00000110768.11,GTF2H1,SPI1
ENSG00000110841.13,PPFIBP1,SPI1
ENSG00000110876.9,SELPLG,SPI1
ENSG00000110917.7,MLEC,SPI1
ENSG00000110934.10,BIN2,SPI1
ENSG00000111145.7,ELK3,SPI1
ENSG00000111203.11,ITFG2,SPI1
ENSG00000111203.11,ITFG2,SPI1
ENSG00000111229.15,ARPC3,SPI1
ENSG00000111229.15,ARPC3,SPI1
ENSG00000111252.10,SH2B3,SPI1
ENSG00000111271.14,ACAD10,SPI1
ENSG00000111331.12,OAS3,SPI1
ENSG00000111358.13,GTF2H3,SPI1
ENSG00000111361.12,EIF2B1,SPI1
ENSG00000111364.15,DDX55,SPI1
ENSG00000111602.11,TIMELESS,SPI1
ENSG00000111652.9,COPS7A,SPI1
ENSG00000111679.16,PTPN6,SPI1
ENSG00000111725.10,PRKAB1,SPI1
ENSG00000111775.2,COX6A1,SPI1
ENSG00000111780.8,AL021546.6,SPI1
ENSG00000111786.8,SRSF9,SPI1
ENSG00000111837.11,MAK,SPI1
ENSG00000111859.16,NEDD9,SPI1
ENSG00000111897.6,SERINC1,SPI1
ENSG00000111906.17,HDDC2,SPI1
ENSG00000111912.19,NCOA7,SPI1
ENSG00000111981.4,ULBP1,SPI1
ENSG00000112115.5,IL17A,SPI1
ENSG00000112195.8,TREML2,SPI1
ENSG00000112299.7,VNN1,SPI1
ENSG00000112303.13,VNN2,SPI1
ENSG00000112306.7,RPS12,SPI1
ENSG00000112308.12,C6orf62,SPI1
ENSG00000112343.10,TRIM38,SPI1
ENSG00000112343.10,TRIM38,SPI1
ENSG00000112357.12,PEX7,SPI1
ENSG00000112531.16,QKI,SPI1
ENSG00000112599.8,GUCA1B,SPI1
ENSG00000112624.12,GLTSCR1L,SPI1
ENSG00000112679.14,DUSP22,SPI1
ENSG00000112685.13,EXOC2,SPI1
ENSG00000112697.15,TMEM30A,SPI1
ENSG00000112697.15,TMEM30A,SPI1
ENSG00000112787.12,FBRSL1,SPI1
ENSG00000112799.8,LY86,SPI1
ENSG00000112972.14,HMGCS1,SPI1
ENSG00000112977.15,DAP,SPI1
ENSG00000113141.16,IK,SPI1
ENSG00000113273.15,ARSB,SPI1
ENSG00000113302.4,IL12B,SPI1
ENSG00000113312.10,TTC1,SPI1
ENSG00000113328.18,CCNG1,SPI1
ENSG00000113448.17,PDE4D,SPI1
ENSG00000113460.12,BRIX1,SPI1
ENSG00000113569.15,NUP155,SPI1
ENSG00000113580.14,NR3C1,SPI1
ENSG00000113732.8,ATP6V0E1,SPI1
ENSG00000114013.15,CD86,SPI1
ENSG00000114316.12,USP4,SPI1
ENSG00000114316.12,USP4,SPI1
ENSG00000114353.16,GNAI2,SPI1
ENSG00000114354.13,TFG,SPI1
ENSG00000114383.9,TUSC2,SPI1
ENSG00000114745.13,GORASP1,SPI1
ENSG00000114805.16,PLCH1,SPI1
ENSG00000114853.13,ZBTB47,SPI1
ENSG00000114904.12,NEK4,SPI1
ENSG00000114956.19,DGUOK,SPI1
ENSG00000115008.5,IL1A,SPI1
ENSG00000115020.16,PIKFYVE,SPI1
ENSG00000115091.11,ACTR3,SPI1
ENSG00000115145.9,STAM2,SPI1
ENSG00000115145.9,STAM2,SPI1
ENSG00000115170.13,ACVR1,SPI1
ENSG00000115232.13,ITGA4,SPI1
ENSG00000115232.13,ITGA4,SPI1
ENSG00000115267.5,IFIH1,SPI1
ENSG00000115268.9,RPS15,SPI1
ENSG00000115271.10,GCA,SPI1
ENSG00000115415.18,STAT1,SPI1
ENSG00000115419.12,GLS,SPI1
ENSG00000115541.10,HSPE1,SPI1
ENSG00000115685.14,PPP1R7,SPI1
ENSG00000115687.13,PASK,SPI1
ENSG00000115806.12,GORASP2,SPI1
ENSG00000115919.14,KYNU,SPI1
ENSG00000115919.14,KYNU,SPI1
ENSG00000115947.13,ORC4,SPI1
ENSG00000115956.9,PLEK,SPI1
ENSG00000116017.10,ARID3A,SPI1
ENSG00000116030.16,SUMO1,SPI1
ENSG00000116151.13,MORN1,SPI1
ENSG00000116205.11,TCEANC2,SPI1
ENSG00000116209.11,TMEM59,SPI1
ENSG00000116539.11,ASH1L,SPI1
ENSG00000116580.18,GON4L,SPI1
ENSG00000116679.15,IVNS1ABP,SPI1
ENSG00000116688.16,MFN2,SPI1
ENSG00000116698.20,SMG7,SPI1
ENSG00000116698.20,SMG7,SPI1
ENSG00000116701.14,NCF2,SPI1
ENSG00000116747.12,TROVE2,SPI1
ENSG00000116793.15,PHTF1,SPI1
ENSG00000116863.10,ADPRHL2,SPI1
ENSG00000116903.7,EXOC8,SPI1
ENSG00000117009.11,KMO,SPI1
ENSG00000117010.15,ZNF684,SPI1
ENSG00000117115.12,PADI2,SPI1
ENSG00000117115.12,PADI2,SPI1
ENSG00000117151.12,CTBS,SPI1
ENSG00000117215.14,PLA2G2D,SPI1
ENSG00000117222.13,RBBP5,SPI1
ENSG00000117262.18,GPR89A,SPI1
ENSG00000117280.12,RAB29,SPI1
ENSG00000117308.14,GALE,SPI1
ENSG00000117318.8,ID3,SPI1
ENSG00000117335.19,CD46,SPI1
ENSG00000117362.12,APH1A,SPI1
ENSG00000117410.13,ATP6V0B,SPI1
ENSG00000117500.12,TMED5,SPI1
ENSG00000117592.8,PRDX6,SPI1
ENSG00000117682.16,DHDDS,SPI1
ENSG00000117758.13,STX12,SPI1
ENSG00000118181.10,RPS25,SPI1
ENSG00000118260.14,CREB1,SPI1
ENSG00000118263.14,KLF7,SPI1
ENSG00000118292.8,C1orf54,SPI1
ENSG00000118495.18,PLAGL1,SPI1
ENSG00000118564.14,FBXL5,SPI1
ENSG00000118596.11,SLC16A7,SPI1
ENSG00000118620.12,ZNF430,SPI1
ENSG00000118620.12,ZNF430,SPI1
ENSG00000118733.16,OLFM3,SPI1
ENSG00000118816.9,CCNI,SPI1
ENSG00000118816.9,CCNI,SPI1
ENSG00000118873.15,RAB3GAP2,SPI1
ENSG00000118894.14,EEF2KMT,SPI1
ENSG00000119314.15,PTBP3,SPI1
ENSG00000119333.11,WDR34,SPI1
ENSG00000119669.4,IRF2BPL,SPI1
ENSG00000119688.20,ABCD4,SPI1
ENSG00000119778.14,ATAD2B,SPI1
ENSG00000119844.15,AFTPH,SPI1
ENSG00000119844.15,AFTPH,SPI1
ENSG00000119866.20,BCL11A,SPI1
ENSG00000119899.12,SLC17A5,SPI1
ENSG00000120075.5,HOXB5,SPI1
ENSG00000120253.13,NUP43,SPI1
ENSG00000120265.16,PCMT1,SPI1
ENSG00000120278.15,PLEKHG1,SPI1
ENSG00000120280.5,CXorf21,SPI1
ENSG00000120314.18,WDR55,SPI1
ENSG00000120436.3,GPR31,SPI1
ENSG00000120458.10,MSANTD2,SPI1
ENSG00000120526.10,NUDCD1,SPI1
ENSG00000120533.12,ENY2,SPI1
ENSG00000120688.8,WBP4,SPI1
ENSG00000120690.14,ELF1,SPI1
ENSG00000120694.19,HSPH1,SPI1
ENSG00000120733.13,KDM3B,SPI1
ENSG00000121101.15,TEX14,SPI1
ENSG00000121210.15,KIAA0922,SPI1
ENSG00000121552.3,CSTA,SPI1
ENSG00000121577.13,POPDC2,SPI1
ENSG00000121691.4,CAT,SPI1
ENSG00000121716.19,PILRB,SPI1
ENSG00000121851.12,POLR3GL,SPI1
ENSG00000121858.10,TNFSF10,SPI1
ENSG00000121879.3,PIK3CA,SPI1
ENSG00000121895.7,TMEM156,SPI1
ENSG00000121903.14,ZSCAN20,SPI1
ENSG00000122068.12,FYTTD1,SPI1
ENSG00000122376.11,FAM35A,SPI1
ENSG00000122547.10,EEPD1,SPI1
ENSG00000122557.9,HERPUD2,SPI1
ENSG00000122565.18,CBX3,SPI1
ENSG00000122566.20,HNRNPA2B1,SPI1
ENSG00000122641.10,INHBA,SPI1
ENSG00000122674.11,CCZ1,SPI1
ENSG00000122705.16,CLTA,SPI1
ENSG00000122783.16,C7orf49,SPI1
ENSG00000122783.16,C7orf49,SPI1
ENSG00000122859.4,NEUROG3,SPI1
ENSG00000122958.14,VPS26A,SPI1
ENSG00000123080.10,CDKN2C,SPI1
ENSG00000123096.11,SSPN,SPI1
ENSG00000123104.11,ITPR2,SPI1
ENSG00000123213.22,NLN,SPI1
ENSG00000123338.12,NCKAP1L,SPI1
ENSG00000123349.13,PFDN5,SPI1
ENSG00000123353.9,ORMDL2,SPI1
ENSG00000123415.15,SMUG1,SPI1
ENSG00000123416.15,TUBA1B,SPI1
ENSG00000123552.17,USP45,SPI1
ENSG00000123737.12,EXOSC9,SPI1
ENSG00000124067.16,SLC12A4,SPI1
ENSG00000124116.18,WFDC3,SPI1
ENSG00000124172.9,ATP5E,SPI1
ENSG00000124357.12,NAGK,SPI1
ENSG00000124459.11,ZNF45,SPI1
ENSG00000124635.8,HIST1H2BJ,SPI1
ENSG00000124659.6,TBCC,SPI1
ENSG00000124762.13,CDKN1A,SPI1
ENSG00000124784.8,RIOK1,SPI1
ENSG00000124786.9,SLC35B3,SPI1
ENSG00000124789.11,NUP153,SPI1
ENSG00000124789.11,NUP153,SPI1
ENSG00000124942.13,AHNAK,SPI1
ENSG00000125107.17,CNOT1,SPI1
ENSG00000125122.15,LRRC29,SPI1
ENSG00000125510.15,OPRL1,SPI1
ENSG00000125510.15,OPRL1,SPI1
ENSG00000125522.3,NPBWR2,SPI1
ENSG00000125538.11,IL1B,SPI1
ENSG00000125651.13,GTF2F1,SPI1
ENSG00000125686.11,MED1,SPI1
ENSG00000125691.12,RPL23,SPI1
ENSG00000125733.17,TRIP10,SPI1
ENSG00000125734.14,GPR108,SPI1
ENSG00000125743.10,SNRPD2,SPI1
ENSG00000125746.15,EML2,SPI1
ENSG00000125753.13,VASP,SPI1
ENSG00000125755.18,SYMPK,SPI1
ENSG00000125779.21,PANK2,SPI1
ENSG00000125779.21,PANK2,SPI1
ENSG00000125810.9,CD93,SPI1
ENSG00000125846.15,ZNF133,SPI1
ENSG00000125885.13,MCM8,SPI1
ENSG00000125898.12,FAM110A,SPI1
ENSG00000125912.10,NCLN,SPI1
ENSG00000126246.9,IGFLR1,SPI1
ENSG00000126353.3,CCR7,SPI1
ENSG00000126460.10,PRRG2,SPI1
ENSG00000126749.14,EMG1,SPI1
ENSG00000126759.12,CFP,SPI1
ENSG00000126768.12,TIMM17B,SPI1
ENSG00000126778.8,SIX1,SPI1
ENSG00000127081.13,ZNF484,SPI1
ENSG00000127125.8,PPCS,SPI1
ENSG00000127314.17,RAP1B,SPI1
ENSG00000127324.8,TSPAN8,SPI1
ENSG00000127337.6,YEATS4,SPI1
ENSG00000127419.16,TMEM175,SPI1
ENSG00000127423.10,AUNIP,SPI1
ENSG00000127526.14,SLC35E1,SPI1
ENSG00000127720.7,METTL25,SPI1
ENSG00000127951.6,FGL2,SPI1
ENSG00000127989.13,MTERF1,SPI1
ENSG00000128000.15,ZNF780B,SPI1
ENSG00000128203.6,ASPHD2,SPI1
ENSG00000128340.14,RAC2,SPI1
ENSG00000128394.16,APOBEC3F,SPI1
ENSG00000128694.11,OSGEPL1,SPI1
ENSG00000128731.15,HERC2,SPI1
ENSG00000128815.18,WDFY4,SPI1
ENSG00000128815.18,WDFY4,SPI1
ENSG00000128915.11,ICE2,SPI1
ENSG00000128989.10,ARPP19,SPI1
ENSG00000129028.8,THAP10,SPI1
ENSG00000129055.12,ANAPC13,SPI1
ENSG00000129071.9,MBD4,SPI1
ENSG00000129128.12,SPCS3,SPI1
ENSG00000129187.14,DCTD,SPI1
ENSG00000129187.14,DCTD,SPI1
ENSG00000129226.13,CD68,SPI1
ENSG00000129255.15,MPDU1,SPI1
ENSG00000129317.14,PUS7L,SPI1
ENSG00000129460.15,NGDN,SPI1
ENSG00000129484.13,PARP2,SPI1
ENSG00000129518.8,EAPP,SPI1
ENSG00000129534.13,MIS18BP1,SPI1
ENSG00000129535.12,NRL,SPI1
ENSG00000129559.12,NEDD8,SPI1
ENSG00000129562.10,DAD1,SPI1
ENSG00000129625.12,REEP5,SPI1
ENSG00000129968.15,ABHD17A,SPI1
ENSG00000130023.15,ERMARD,SPI1
ENSG00000130204.12,TOMM40,SPI1
ENSG00000130347.12,RTN4IP1,SPI1
ENSG00000130348.11,QRSL1,SPI1
ENSG00000130449.5,ZSWIM6,SPI1
ENSG00000130513.6,GDF15,SPI1
ENSG00000130544.11,ZNF557,SPI1
ENSG00000130592.14,LSP1,SPI1
ENSG00000130741.10,EIF2S3,SPI1
ENSG00000130749.9,ZC3H4,SPI1
ENSG00000130783.13,CCDC62,SPI1
ENSG00000130812.10,ANGPTL6,SPI1
ENSG00000130881.13,LRP3,SPI1
ENSG00000131061.13,ZNF341,SPI1
ENSG00000131115.15,ZNF227,SPI1
ENSG00000131236.16,CAP1,SPI1
ENSG00000131269.15,ABCB7,SPI1
ENSG00000131323.14,TRAF3,SPI1
ENSG00000131355.14,ADGRE3,SPI1
ENSG00000131378.13,RFTN1,SPI1
ENSG00000131398.13,KCNC3,SPI1
ENSG00000131469.12,RPL27,SPI1
ENSG00000131495.8,NDUFA2,SPI1
ENSG00000131650.13,KREMEN2,SPI1
ENSG00000131652.13,THOC6,SPI1
ENSG00000131931.8,THAP1,SPI1
ENSG00000132002.7,DNAJB1,SPI1
ENSG00000132016.11,C19orf57,SPI1
ENSG00000132024.17,CC2D1A,SPI1
ENSG00000132185.16,FCRLA,SPI1
ENSG00000132205.10,EMILIN2,SPI1
ENSG00000132205.10,EMILIN2,SPI1
ENSG00000132207.17,SLX1A,SPI1
ENSG00000132356.11,PRKAA1,SPI1
ENSG00000132382.14,MYBBP1A,SPI1
ENSG00000132463.13,GRSF1,SPI1
ENSG00000132466.17,ANKRD17,SPI1
ENSG00000132471.11,WBP2,SPI1
ENSG00000132475.9,H3F3B,SPI1
ENSG00000132478.9,UNK,SPI1
ENSG00000132478.9,UNK,SPI1
ENSG00000132507.17,EIF5A,SPI1
ENSG00000132581.9,SDF2,SPI1
ENSG00000132600.16,PRMT7,SPI1
ENSG00000132603.13,NIP7,SPI1
ENSG00000132635.16,PCED1A,SPI1
ENSG00000132676.15,DAP3,SPI1
ENSG00000132718.8,SYT11,SPI1
ENSG00000132793.11,LPIN3,SPI1
ENSG00000132837.14,DMGDH,SPI1
ENSG00000132963.7,POMP,SPI1
ENSG00000132963.7,POMP,SPI1
ENSG00000132964.11,CDK8,SPI1
ENSG00000132965.9,ALOX5AP,SPI1
ENSG00000133028.10,SCO1,SPI1
ENSG00000133055.8,MYBPH,SPI1
ENSG00000133275.15,CSNK1G2,SPI1
ENSG00000133316.15,WDR74,SPI1
ENSG00000133393.12,FOPNL,SPI1
ENSG00000133561.15,GIMAP6,SPI1
ENSG00000133636.10,NTS,SPI1
ENSG00000133639.4,BTG1,SPI1
ENSG00000133706.17,LARS,SPI1
ENSG00000133773.11,CCDC59,SPI1
ENSG00000133895.14,MEN1,SPI1
ENSG00000133980.4,VRTN,SPI1
ENSG00000133983.14,COX16,SPI1
ENSG00000134001.12,EIF2S1,SPI1
ENSG00000134046.11,MBD2,SPI1
ENSG00000134058.10,CDK7,SPI1
ENSG00000134109.10,EDEM1,SPI1
ENSG00000134138.19,MEIS2,SPI1
ENSG00000134146.11,DPH6,SPI1
ENSG00000134184.12,GSTM1,SPI1
ENSG00000134245.17,WNT2B,SPI1
ENSG00000134375.10,TIMM17A,SPI1
ENSG00000134452.19,FBXO18,SPI1
ENSG00000134461.15,ANKRD16,SPI1
ENSG00000134516.15,DOCK2,SPI1
ENSG00000134516.15,DOCK2,SPI1
ENSG00000134575.9,ACP2,SPI1
ENSG00000134668.12,SPOCD1,SPI1
ENSG00000134684.10,YARS,SPI1
ENSG00000134697.12,GNL2,SPI1
ENSG00000134759.13,ELP2,SPI1
ENSG00000134802.17,SLC43A3,SPI1
ENSG00000134824.13,FADS2,SPI1
ENSG00000134825.14,TMEM258,SPI1
ENSG00000134851.12,TMEM165,SPI1
ENSG00000134882.15,UBAC2,SPI1
ENSG00000134900.11,TPP2,SPI1
ENSG00000134955.11,SLC37A2,SPI1
ENSG00000134996.11,OSTF1,SPI1
ENSG00000134996.11,OSTF1,SPI1
ENSG00000135018.13,UBQLN1,SPI1
ENSG00000135108.14,FBXO21,SPI1
ENSG00000135127.11,BICDL1,SPI1
ENSG00000135148.11,TRAFD1,SPI1
ENSG00000135185.11,TMEM243,SPI1
ENSG00000135249.7,RINT1,SPI1
ENSG00000135314.12,KHDC1,SPI1
ENSG00000135336.14,ORC3,SPI1
ENSG00000135374.9,ELF5,SPI1
ENSG00000135426.15,TESPA1,SPI1
ENSG00000135439.11,AGAP2,SPI1
ENSG00000135446.16,CDK4,SPI1
ENSG00000135506.15,OS9,SPI1
ENSG00000135517.6,MIP,SPI1
ENSG00000135521.8,LTV1,SPI1
ENSG00000135549.14,PKIB,SPI1
ENSG00000135587.8,SMPD2,SPI1
ENSG00000135617.3,PRADC1,SPI1
ENSG00000135624.15,CCT7,SPI1
ENSG00000135655.14,USP15,SPI1
ENSG00000135750.14,KCNK1,SPI1
ENSG00000135801.9,TAF5L,SPI1
ENSG00000135842.16,FAM129A,SPI1
ENSG00000135862.5,LAMC1,SPI1
ENSG00000135899.16,SP110,SPI1
ENSG00000135912.10,TTLL4,SPI1
ENSG00000135930.13,EIF4E2,SPI1
ENSG00000135932.10,CAB39,SPI1
ENSG00000135968.20,GCC2,SPI1
ENSG00000136044.11,APPL2,SPI1
ENSG00000136051.13,KIAA1033,SPI1
ENSG00000136098.16,NEK3,SPI1
ENSG00000136108.14,CKAP2,SPI1
ENSG00000136108.14,CKAP2,SPI1
ENSG00000136111.12,TBC1D4,SPI1
ENSG00000136238.17,RAC1,SPI1
ENSG00000136286.14,MYO1G,SPI1
ENSG00000136560.13,TANK,SPI1
ENSG00000136573.12,BLK,SPI1
ENSG00000136643.11,RPS6KC1,SPI1
ENSG00000136682.14,CBWD2,SPI1
ENSG00000136720.6,HS6ST1,SPI1
ENSG00000136731.12,UGGT1,SPI1
ENSG00000136754.16,ABI1,SPI1
ENSG00000136802.11,LRRC8A,SPI1
ENSG00000136816.15,TOR1B,SPI1
ENSG00000136840.18,ST6GALNAC4,SPI1
ENSG00000136869.13,TLR4,SPI1
ENSG00000136875.12,PRPF4,SPI1
ENSG00000136875.12,PRPF4,SPI1
ENSG00000136932.13,TRMO,SPI1
ENSG00000136938.8,ANP32B,SPI1
ENSG00000136942.14,RPL35,SPI1
ENSG00000136950.13,ARPC5L,SPI1
ENSG00000137076.19,TLN1,SPI1
ENSG00000137145.20,DENND4C,SPI1
ENSG00000137154.12,RPS6,SPI1
ENSG00000137161.16,CNPY3,SPI1
ENSG00000137161.16,CNPY3,SPI1
ENSG00000137207.11,YIPF3,SPI1
ENSG00000137261.13,KIAA0319,SPI1
ENSG00000137309.19,HMGA1,SPI1
ENSG00000137364.4,TPMT,SPI1
ENSG00000137414.5,FAM8A1,SPI1
ENSG00000137449.15,CPEB2,SPI1
ENSG00000137491.14,SLCO2B1,SPI1
ENSG00000137494.13,ANKRD42,SPI1
ENSG00000137496.17,IL18BP,SPI1
ENSG00000137509.10,PRCP,SPI1
ENSG00000137760.14,ALKBH8,SPI1
ENSG00000137804.12,NUSAP1,SPI1
ENSG00000137876.9,RSL24D1,SPI1
ENSG00000137960.5,GIPC2,SPI1
ENSG00000137996.12,RTCA,SPI1
ENSG00000138071.13,ACTR2,SPI1
ENSG00000138081.20,FBXO11,SPI1
ENSG00000138092.10,CENPO,SPI1
ENSG00000138119.16,MYOF,SPI1
ENSG00000138166.5,DUSP5,SPI1
ENSG00000138180.15,CEP55,SPI1
ENSG00000138231.12,DBR1,SPI1
ENSG00000138246.15,DNAJC13,SPI1
ENSG00000138375.12,SMARCAL1,SPI1
ENSG00000138413.13,IDH1,SPI1
ENSG00000138448.11,ITGAV,SPI1
ENSG00000138468.15,SENP7,SPI1
ENSG00000138600.9,SPPL2A,SPI1
ENSG00000138623.9,SEMA7A,SPI1
ENSG00000138674.16,SEC31A,SPI1
ENSG00000138867.16,GUCD1,SPI1
ENSG00000138964.16,PARVG,SPI1
ENSG00000139055.6,ERP27,SPI1
ENSG00000139083.10,ETV6,SPI1
ENSG00000139131.12,YARS2,SPI1
ENSG00000139178.10,C1RL,SPI1
ENSG00000139178.10,C1RL,SPI1
ENSG00000139278.9,GLIPR1,SPI1
ENSG00000139372.14,TDG,SPI1
ENSG00000139433.9,GLTP,SPI1
ENSG00000139579.12,NABP2,SPI1
ENSG00000139624.12,CERS5,SPI1
ENSG00000139626.15,ITGB7,SPI1
ENSG00000139631.18,CSAD,SPI1
ENSG00000139636.15,LMBR1L,SPI1
ENSG00000139637.13,C12orf10,SPI1
ENSG00000139651.10,ZNF740,SPI1
ENSG00000139687.13,RB1,SPI1
ENSG00000139697.12,SBNO1,SPI1
ENSG00000139921.12,TMX1,SPI1
ENSG00000140006.11,WDR89,SPI1
ENSG00000140025.15,EFCAB11,SPI1
ENSG00000140044.12,JDP2,SPI1
ENSG00000140105.17,WARS,SPI1
ENSG00000140199.11,SLC12A6,SPI1
ENSG00000140379.7,BCL2A1,SPI1
ENSG00000140400.15,MAN2C1,SPI1
ENSG00000140406.3,MESDC1,SPI1
ENSG00000140463.13,BBS4,SPI1
ENSG00000140464.19,PML,SPI1
ENSG00000140471.16,LINS1,SPI1
ENSG00000140471.16,LINS1,SPI1
ENSG00000140521.12,POLG,SPI1
ENSG00000140543.14,DET1,SPI1
ENSG00000140548.9,ZNF710,SPI1
ENSG00000140548.9,ZNF710,SPI1
ENSG00000140553.16,UNC45A,SPI1
ENSG00000140575.12,IQGAP1,SPI1
ENSG00000140612.13,SEC11A,SPI1
ENSG00000140694.16,PARN,SPI1
ENSG00000140743.7,CDR2,SPI1
ENSG00000140743.7,CDR2,SPI1
ENSG00000140983.13,RHOT2,SPI1
